142,77,0.28694,0.28742,0.28767,0.28767,0.28718,0.28645,0.28596,0.28571,0.28571,0.28571,0.2862,0.28767,0.28816,0.2884,0.28864,0.28864,0.28864,0.28913,0.29035,0.29402,0.29792,0.30427,0.31404,0.3475,0.37289,0.40391,0.43907,0.51502,0.55214,0.58706,0.61514,0.66227,0.68425,0.70427,0.72161,0.7475,0.75604,0.7619,0.76557,0.76484,0.76093,0.75678,0.7514,0.73602,0.72552,0.71355,0.69988,0.66911,0.65226,0.63468,0.61832,0.58632,0.56972,0.55385,0.53919,0.51233,0.50085,0.49011,0.48034,0.46252,0.45495,0.44689,0.43907,0.42369,0.41587,0.4083,0.40073,0.38657,0.37998,0.37338,0.36777,0.35751,0.35214,0.34676,0.34139,0.33138,0.32698,0.32357,0.32137,0.32381,0.32991,0.34139,0.35849,0.40904,0.44078,0.47448,0.50818,0.57021,0.59634,0.61856,0.63468,0.65543,0.66276,0.66764,0.67082,0.67179,0.67009,0.66667,0.66129,0.64689,0.63761,0.62637,0.61392,0.61392,0.56874,0.55165,0.53431,0.49988,0.48352,0.46838,0.45592,0.43297,0.42149,0.41026,0.39976,0.38144,0.37363,0.35824,0.33944,0.32063,0.31624,0.31233,0.30842,0.2989,0.29353,0.2884,0.28327,0.27253,0.26691,0.26129,0.25739,0.25128,0.24811,0.24542,0.24347,0.24029,0.2381,0.23541,0.23223,0.22686,0.2254,0.22344,0.22198,0.21929,0.2188,0.2188,0.2188,0.21783,0.21709,0.21685,0.21709,0.21856,0.2188,0.21954,0.22051,0.22247,0.22369,0.22491,0.22613,0.22955,0.23199,0.23419,0.23614,0.23907,0.24029,0.24151,0.24274,0.24493,0.24591,0.24713,0.2486,0.25055,0.25079,0.25104,0.25104,0.25104,0.25104,0.25104,0.25104,0.25153,0.2525,0.25299,0.25324,0.25324,0.25324,0.25372,0.25519,0.25885,0.26056,0.26227,0.26422,0.26642,0.2674,0.26838,0.26935,0.27082,0.27106,0.27131,0.27253,0.28156
142,77,0.29109,0.30769,0.33211,0.40513,0.45128,0.50085,0.55067,0.64249,0.68132,0.71038,0.73309,0.77631,0.79316,0.80659,0.81685,0.8293,0.83175,0.83199,0.83028,0.81929,0.8105,0.80024,0.78828,0.75946,0.74261,0.72454,0.70525,0.66642,0.64713,0.63004,0.61416,0.58193,0.56654,0.55214,0.53871,0.51575,0.50549,0.49597,0.48669,0.46935,0.46203,0.45397,0.44591,0.4293,0.42149,0.41416,0.40733,0.39414,0.38803,0.38315,0.37875,0.36825,0.36215,0.3558,0.34921,0.33724,0.33211,0.32747,0.32405,0.31941,0.31844,0.31746,0.31624,0.31404,0.31306,0.31184,0.31062,0.30842,0.30745,0.30696,0.30672,0.30598,0.30452,0.30256,0.3011,0.2967,0.29377,0.2906,0.28742,0.2823,0.28083,0.27985,0.2779,0.27179,0.26886,0.26593,0.263,0.2569,0.25421,0.25177,0.25031,0.24786,0.24591,0.2442,0.24322,0.2464,0.25348,0.26593,0.28523,0.3453,0.37875,0.41294,0.45348,0.53919,0.57851,0.61441,0.64664,0.69719,0.716,0.73065,0.73993,0.75189,0.75629,0.75946,0.76093,0.75849,0.75433,0.74774,0.73895,0.7138,0.69939,0.68425,0.66691,0.6022,0.5768,0.55629,0.53895,0.50916,0.49597,0.48352,0.47302,0.45348,0.44371,0.43443,0.42613,0.41099,0.40391,0.39731,0.39145,0.37949,0.37411,0.36947,0.36435,0.35214,0.3453,0.33846,0.33187,0.31941,0.3138,0.30867,0.30476,0.29768,0.29377,0.28962,0.28523,0.27643,0.27228,0.26838,0.26471,0.25861,0.2569,0.25568,0.25446,0.2525,0.25153,0.25079,0.25055,0.25031,0.25031,0.25031,0.25031,0.25006,0.24933,0.2486,0.24786,0.24737,0.24737,0.24786,0.24884,0.25079,0.25226,0.25299,0.25348,0.2547,0.25495,0.25543,0.25592,0.25641,0.25665,0.25665,0.25763,0.25983,0.26007,0.26032,0.26032,0.26203,0.26496,0.27082,0.28132,0.31673
142,77,0.24737,0.24737,0.24884,0.24957,0.24982,0.25031,0.25153,0.2591,0.26813,0.27985,0.29573,0.34921,0.38535,0.42564,0.46764,0.55018,0.58755,0.62125,0.65079,0.69548,0.70965,0.72332,0.73553,0.75433,0.76068,0.76459,0.7663,0.76484,0.76166,0.75629,0.74945,0.73187,0.72063,0.70769,0.69328,0.66129,0.64396,0.62613,0.60855,0.57656,0.56288,0.54921,0.53553,0.51062,0.49939,0.48913,0.47985,0.463,0.45592,0.45006,0.44493,0.43223,0.42564,0.41905,0.41221,0.39878,0.39145,0.38437,0.37729,0.36484,0.35971,0.35385,0.34799,0.33602,0.32967,0.32357,0.3177,0.30623,0.3011,0.29744,0.29451,0.28694,0.28303,0.27888,0.27497,0.26813,0.26569,0.26374,0.26178,0.2591,0.25861,0.25763,0.25617,0.25299,0.25128,0.24982,0.24908,0.24811,0.24737,0.24737,0.24737,0.24615,0.24542,0.24518,0.24493,0.24493,0.24493,0.24493,0.24518,0.24664,0.24786,0.24835,0.2486,0.24884,0.24884,0.24884,0.24884,0.25104,0.25543,0.26252,0.27326,0.31453,0.34554,0.38242,0.42295,0.50745,0.54799,0.5851,0.61807,0.66838,0.68498,0.70159,0.71648,0.74017,0.74896,0.75556,0.7602,0.76361,0.76264,0.75922,0.7536,0.73993,0.72674,0.70989,0.69499,0.66398,0.64762,0.63053,0.61343,0.58266,0.56752,0.55214,0.53748,0.51062,0.49841,0.48694,0.47619,0.45641,0.44786,0.44078,0.43468,0.42247,0.41661,0.4105,0.4044,0.39267,0.38657,0.38046,0.37411,0.36386,0.35824,0.35238,0.34652,0.33529,0.32991,0.3243,0.31868,0.30867,0.30403,0.30061,0.29792,0.29084,0.28694,0.28303,0.27937,0.27277,0.27009,0.26764,0.2652,0.26325,0.26227,0.26081,0.25934,0.25617,0.2547,0.25299,0.25153,0.25006,0.24957,0.25006,0.25031,0.24982,0.24933,0.2486,0.24811,0.24835,0.24884,0.24933,0.24957,0.25128
142,77,0.25177,0.25177,0.25226,0.25226,0.25153,0.25079,0.25031,0.25055,0.25275,0.25665,0.263,0.29011,0.31233,0.34042,0.37363,0.44982,0.48962,0.52821,0.56459,0.61832,0.64347,0.66716,0.68864,0.72381,0.73748,0.74872,0.75775,0.76923,0.77192,0.77167,0.76923,0.7619,0.75556,0.7475,0.73748,0.71136,0.69621,0.67961,0.66227,0.63004,0.61392,0.59829,0.58339,0.55678,0.54554,0.53553,0.52674,0.51184,0.50549,0.50061,0.49646,0.48816,0.48449,0.48156,0.47888,0.47302,0.46984,0.46667,0.46325,0.45543,0.45128,0.44737,0.44127,0.44127,0.43565,0.43272,0.4254,0.42198,0.41832,0.41465,0.41074,0.40122,0.40122,0.39658,0.38901,0.38462,0.38388,0.38437,0.38608,0.39096,0.39438,0.39853,0.40293,0.41392,0.41978,0.4254,0.43101,0.44078,0.4442,0.4464,0.44713,0.4464,0.44469,0.442,0.43858,0.42979,0.42515,0.42027,0.41563,0.4083,0.40537,0.40293,0.40147,0.4044,0.41074,0.42173,0.43785,0.48498,0.51453,0.54164,0.56728,0.62589,0.65372,0.67912,0.70159,0.73724,0.75165,0.76386,0.7746,0.78608,0.79121,0.7956,0.79951,0.80488,0.8061,0.80635,0.80513,0.79707,0.78999,0.78046,0.76899,0.74164,0.72601,0.70965,0.69353,0.66325,0.64982,0.62784,0.6022,0.57192,0.56093,0.55116,0.54237,0.52674,0.51917,0.5116,0.50379,0.48742,0.47985,0.47228,0.46398,0.44664,0.43736,0.42784,0.41807,0.3978,0.38706,0.37607,0.36435,0.34408,0.3326,0.32039,0.30794,0.28254,0.27057,0.2591,0.2486,0.23223,0.22735,0.22393,0.22002,0.21074,0.20586,0.20049,0.19463,0.18144,0.17436,0.16728,0.16044,0.15165,0.14701,0.14237,0.13846,0.13333,0.13162,0.12991,0.12845,0.1265,0.1265,0.12723,0.12747,0.12747,0.12772,0.12845,0.12943,0.13114,0.13211,0.13333,0.1348,0.14188
142,77,0.14872,0.15995,0.17656,0.23028,0.26642,0.3072,0.35018,0.43468,0.46886,0.49719,0.52552,0.57411,0.59316,0.60855,0.62051,0.6359,0.64029,0.64274,0.64371,0.64054,0.6381,0.63492,0.63101,0.62125,0.6149,0.60733,0.59853,0.57314,0.56459,0.55458,0.54261,0.51648,0.5033,0.49035,0.4779,0.45495,0.44444,0.43492,0.42637,0.41343,0.40781,0.40195,0.39634,0.3851,0.37949,0.37387,0.36825,0.35702,0.35214,0.34774,0.34286,0.33309,0.32821,0.32308,0.31746,0.3072,0.30183,0.2967,0.29158,0.284,0.27937,0.27424,0.26911,0.2591,0.2547,0.25055,0.24689,0.23956,0.23687,0.23516,0.23297,0.22759,0.22466,0.22173,0.21856,0.2127,0.21001,0.20781,0.20635,0.20684,0.20659,0.20611,0.20586,0.20562,0.20586,0.20611,0.20635,0.20733,0.20806,0.20855,0.2083,0.20708,0.20684,0.20708,0.20757,0.21221,0.2188,0.23053,0.24567,0.29304,0.32796,0.3685,0.41245,0.50134,0.54261,0.57949,0.61123,0.66081,0.67668,0.68791,0.69841,0.7138,0.71819,0.72039,0.72063,0.71673,0.71282,0.70769,0.7011,0.68523,0.67619,0.66593,0.65446,0.62833,0.61343,0.59829,0.58291,0.55287,0.53944,0.5243,0.51038,0.48987,0.47937,0.46935,0.45958,0.44176,0.43346,0.4254,0.41832,0.40513,0.39756,0.39023,0.40415,0.43883,0.44127,0.44005,0.43687,0.42808,0.42393,0.42002,0.41563,0.40635,0.40171,0.39707,0.39267,0.38413,0.37998,0.37607,0.37338,0.36899,0.36581,0.36239,0.35897,0.35189,0.34847,0.3453,0.34237,0.33675,0.33504,0.33407,0.33284,0.32991,0.32869,0.32747,0.32625,0.32381,0.32259,0.32137,0.32088,0.32039,0.31966,0.31893,0.31868,0.31868,0.31868,0.31893,0.31917,0.31917,0.31966,0.32063,0.32161,0.32821,0.33675,0.35067,0.3707,0.42784,0.46252,0.49915,0.53114,0.58926
142,77,0.61709,0.64151,0.66252,0.66252,0.70501,0.71355,0.7199,0.72698,0.72723,0.72601,0.72479,0.72039,0.71673,0.71258,0.7072,0.69231,0.68254,0.67155,0.66007,0.63565,0.62173,0.60733,0.59341,0.56703,0.55482,0.54335,0.53284,0.51453,0.50745,0.50134,0.49524,0.48303,0.47741,0.4735,0.46935,0.46105,0.4569,0.45275,0.44957,0.44347,0.43932,0.43516,0.43126,0.4232,0.41905,0.41514,0.41099,0.40195,0.39829,0.39512,0.39121,0.38315,0.379,0.37509,0.37094,0.36288,0.35946,0.35629,0.35409,0.34994,0.34725,0.34432,0.34164,0.33748,0.33529,0.33284,0.33065,0.32723,0.32674,0.32698,0.32698,0.32698,0.32698,0.32723,0.32772,0.32943,0.33065,0.33187,0.33333,0.33602,0.33651,0.33675,0.33626,0.33382,0.3326,0.33211,0.33333,0.34481,0.35531,0.37167,0.39414,0.45372,0.48767,0.5221,0.55531,0.61441,0.63907,0.66056,0.67619,0.70061,0.71136,0.72015,0.73138,0.73431,0.73529,0.73431,0.73187,0.72259,0.71624,0.70867,0.69988,0.67741,0.66398,0.64982,0.63492,0.60415,0.58926,0.57509,0.56288,0.54066,0.52991,0.51966,0.51038,0.49499,0.48913,0.48449,0.48034,0.47302,0.47057,0.46838,0.46642,0.46325,0.46178,0.46007,0.45665,0.44933,0.4442,0.43761,0.43175,0.41978,0.41392,0.4083,0.40342,0.3956,0.39194,0.38803,0.38388,0.34066,0.32698,0.3177,0.31087,0.30134,0.29792,0.29499,0.2928,0.28889,0.28694,0.28523,0.28425,0.28278,0.28156,0.2801,0.27863,0.27521,0.27375,0.27179,0.26935,0.26447,0.26276,0.26032,0.25763,0.25348,0.2525,0.25201,0.25177,0.25104,0.25128,0.25128,0.25177,0.25226,0.25153,0.25128,0.25153,0.25641,0.26398,0.27717,0.29744,0.35336,0.38437,0.42271,0.46471,0.54725,0.58388,0.61612,0.64347,0.68474,0.69988,0.7116,0.71893,0.72723
142,77,0.7304,0.73236,0.73284,0.72991,0.7265,0.72186,0.716,0.70061,0.69133,0.68059,0.66838,0.64029,0.62491,0.60904,0.59316,0.56239,0.54774,0.53431,0.52332,0.5033,0.49353,0.48425,0.46789,0.46081,0.45446,0.44884,0.44371,0.43419,0.43004,0.42564,0.421,0.41099,0.40562,0.4,0.39438,0.38388,0.37705,0.37045,0.36654,0.35775,0.35214,0.34628,0.34066,0.32967,0.3243,0.31941,0.31502,0.30745,0.30476,0.30159,0.29792,0.29109,0.28791,0.28523,0.28278,0.27814,0.27619,0.27521,0.27473,0.27253,0.27131,0.26984,0.26838,0.26545,0.26422,0.263,0.26227,0.26227,0.26325,0.26374,0.26398,0.26422,0.26422,0.26422,0.26422,0.26422,0.26422,0.26496,0.26593,0.26667,0.26691,0.26716,0.26838,0.27912,0.29182,0.3116,0.33846,0.40488,0.43834,0.47692,0.51673,0.58974,0.62051,0.64713,0.66911,0.70085,0.71184,0.71844,0.7221,0.72698,0.72796,0.72796,0.72796,0.72698,0.71795,0.71282,0.70623,0.68962,0.67961,0.66813,0.65543,0.62735,0.61221,0.59658,0.5812,0.55214,0.53871,0.52723,0.51722,0.49719,0.4884,0.48034,0.47302,0.45983,0.45372,0.44786,0.44249,0.43297,0.4293,0.4254,0.41612,0.41123,0.4061,0.40073,0.39487,0.38217,0.37582,0.37045,0.36581,0.35311,0.34847,0.34359,0.33871,0.32894,0.32454,0.32039,0.31648,0.31013,0.30672,0.30281,0.29915,0.29304,0.29011,0.28694,0.284,0.27912,0.27717,0.27619,0.27521,0.27228,0.27082,0.2696,0.26838,0.26545,0.26447,0.26398,0.26374,0.26422,0.2652,0.26545,0.2652,0.26398,0.26374,0.26398,0.2652,0.28474,0.30281,0.316,0.33553,0.41563,0.44689,0.484,0.52259,0.59292,0.62222,0.65079,0.6735,0.70037,0.70989,0.716,0.7199,0.72527,0.72625,0.72601,0.72479,0.71673,0.71282,0.7072,0.69768,0.68034
142,77,0.67033,0.6547,0.6547,0.61416,0.59536,0.57802,0.56557,0.53675,0.52405,0.51502,0.50549,0.48278,0.47546,0.46813,0.45983,0.44786,0.44322,0.43761,0.4315,0.42393,0.41832,0.41197,0.40757,0.39829,0.39121,0.3851,0.37949,0.37021,0.36654,0.36166,0.35482,0.34359,0.33846,0.33382,0.32918,0.32039,0.3177,0.31526,0.31526,0.30379,0.29963,0.29573,0.29255,0.28742,0.28498,0.28278,0.28156,0.27912,0.27717,0.27546,0.27375,0.27131,0.27033,0.26935,0.26862,0.2674,0.26764,0.26813,0.26838,0.26789,0.26813,0.26984,0.27399,0.29646,0.31697,0.34383,0.37192,0.4381,0.47717,0.51648,0.55385,0.61807,0.64371,0.66471,0.68181,0.70574,0.71184,0.71526,0.71844,0.72161,0.72112,0.71941,0.71673,0.7072,0.70061,0.69255,0.684,0.66422,0.65226,0.63907,0.62466,0.59389,0.57802,0.56215,0.54676,0.51819,0.50647,0.49646,0.48645,0.46862,0.46056,0.45348,0.44103,0.43541,0.43028,0.42564,0.42173,0.41392,0.40977,0.40537,0.40098,0.39145,0.38632,0.38095,0.37485,0.36313,0.35897,0.35507,0.35067,0.34066,0.33602,0.33138,0.32698,0.31893,0.31502,0.31087,0.30769,0.30159,0.29817,0.29524,0.29255,0.28791,0.28547,0.28303,0.28059,0.27643,0.27546,0.27497,0.27399,0.27155,0.27033,0.26935,0.26886,0.26862,0.26862,0.26838,0.26862,0.2696,0.26984,0.2696,0.26886,0.26764,0.26813,0.27057,0.27692,0.30574,0.32552,0.35165,0.3873,0.47326,0.5177,0.55946,0.59756,0.65885,0.68181,0.69988,0.71184,0.72503,0.72967,0.73284,0.73431,0.73358,0.73162,0.72845,0.72405,0.71038,0.70183,0.69231,0.68107,0.65372,0.63858,0.62271,0.60684,0.57607,0.56166,0.54799,0.53651,0.51526,0.50476,0.49524,0.48669,0.47179,0.46569,0.46032,0.45495,0.44298,0.43761,0.43297,0.42808,0.41734
142,77,0.41197,0.40708,0.39707,0.39145,0.38584,0.38022,0.37558,0.36654,0.36093,0.35482,0.34872,0.33773,0.33309,0.32845,0.32405,0.31477,0.31136,0.30842,0.30476,0.29768,0.29426,0.29109,0.28816,0.28303,0.28059,0.27814,0.27668,0.27399,0.27204,0.26984,0.26764,0.263,0.26105,0.25983,0.2591,0.25934,0.26007,0.26056,0.26081,0.26081,0.26081,0.26081,0.26081,0.26081,0.26081,0.26105,0.26203,0.26496,0.26593,0.26667,0.2674,0.26716,0.26667,0.26618,0.26667,0.27497,0.28425,0.29963,0.32259,0.39121,0.43443,0.48059,0.52723,0.61416,0.65177,0.68449,0.70891,0.74505,0.76093,0.77411,0.78462,0.79731,0.80073,0.80244,0.80269,0.8,0.79585,0.79096,0.7851,0.76801,0.75629,0.74261,0.72723,0.69304,0.67497,0.65665,0.64005,0.60928,0.59365,0.57827,0.56386,0.53871,0.52821,0.51893,0.51038,0.49548,0.48938,0.48303,0.47619,0.46252,0.45641,0.45055,0.44444,0.43272,0.42686,0.42051,0.41514,0.40464,0.39853,0.39243,0.38584,0.37216,0.36532,0.35873,0.35238,0.34188,0.33773,0.33284,0.32747,0.31697,0.31184,0.3072,0.30305,0.29548,0.29182,0.2884,0.28645,0.28376,0.28156,0.27937,0.27717,0.27228,0.27033,0.26862,0.26691,0.26422,0.26349,0.26227,0.26129,0.25983,0.25958,0.25958,0.2591,0.25739,0.2569,0.25665,0.25714,0.25885,0.2591,0.25934,0.25983,0.26129,0.26203,0.26276,0.263,0.26325,0.26374,0.26374,0.263,0.26154,0.25958,0.25714,0.25665,0.2591,0.26129,0.26349,0.26593,0.27009,0.27131,0.27204,0.27204,0.27204,0.2735,0.27692,0.284,0.31233,0.33187,0.35946,0.39316,0.46984,0.50842,0.54505,0.57851,0.63321,0.65446,0.67228,0.68498,0.70232,0.70989,0.71624,0.72088,0.72576,0.72601,0.72503,0.72259,0.71355,0.70647,0.69817,0.68889,0.66618
142,77,0.65299,0.63858,0.62344,0.59219,0.5768,0.56313,0.55092,0.52698,0.516,0.50598,0.49621,0.47912,0.47131,0.46422,0.45788,0.44762,0.44322,0.43858,0.43419,0.42515,0.42027,0.41514,0.41001,0.4,0.39512,0.39121,0.38755,0.37753,0.37216,0.36679,0.36166,0.35116,0.34603,0.34115,0.33651,0.32821,0.32552,0.32234,0.31868,0.31087,0.30696,0.30354,0.30037,0.29426,0.29206,0.29084,0.29035,0.28816,0.28694,0.28547,0.284,0.2801,0.27814,0.27619,0.27448,0.27302,0.27326,0.27302,0.27253,0.27155,0.27106,0.27082,0.27057,0.27066,0.27082,0.27082,0.27155,0.27375,0.27473,0.27546,0.27619,0.27668,0.27668,0.27668,0.27668,0.27668,0.27717,0.27814,0.27863,0.27888,0.27888,0.27888,0.27888,0.28034,0.28278,0.28767,0.29475,0.3221,0.3453,0.37436,0.40757,0.4801,0.51526,0.5475,0.57558,0.62051,0.63541,0.64591,0.65568,0.67057,0.67595,0.67961,0.6823,0.68449,0.68352,0.68156,0.67814,0.66789,0.66129,0.65372,0.64493,0.62393,0.61221,0.59976,0.58706,0.56215,0.55165,0.54188,0.53211,0.5138,0.50525,0.49719,0.48962,0.47643,0.47057,0.46496,0.46007,0.45079,0.44591,0.44078,0.43565,0.42466,0.41905,0.41392,0.40855,0.39805,0.3939,0.39023,0.38608,0.37607,0.37045,0.36508,0.35995,0.35263,0.35238,0.35556,0.36142,0.38486,0.40415,0.42735,0.45324,0.50672,0.53187,0.55458,0.57411,0.60366,0.61245,0.61783,0.62247,0.62906,0.63053,0.63101,0.63053,0.62662,0.62295,0.61783,0.61587,0.60952,0.60098,0.59048,0.57851,0.55238,0.53895,0.52527,0.5116,0.48547,0.47473,0.46545,0.45592,0.43883,0.43126,0.42466,0.41905,0.41026,0.40635,0.40244,0.39902,0.3917,0.38706,0.38217,0.37705,0.36777,0.36313,0.35824,0.35311,0.34408,0.34042,0.33602,0.33114,0.32039
